,POTENCIA1 (cv),PUERTAS,PRECIO,Emisiones CO2 (gr/km),Autonomía (km),Consumo (l/100km),Garantía (meses),Motor (cc),Capacidad depósito (lts),N° marchas,Velocidad Máxima (km/h),Aceleración (0-100 km) (s),Revoluciones Potencia Máxima (rpm),Par motor (Nm),Peso (kg),Largo (mm),Ancho (mm),Alto (mm),Volume,RShape,BRAND_Abarth,BRAND_Alfa Romeo,BRAND_Aston Martin,BRAND_Audi,BRAND_Bmw,BRAND_Citroen,BRAND_Cupra,BRAND_Dacia,BRAND_Ds,BRAND_Fiat,BRAND_Ford,BRAND_Honda,BRAND_Hyundai,BRAND_Jaguar,BRAND_Jeep,BRAND_Kia,BRAND_Land Rover,BRAND_Lexus,BRAND_Maserati,BRAND_Mazda,BRAND_Mercedes,BRAND_Mini,BRAND_Mitsubishi,BRAND_Morgan,BRAND_Nissan,BRAND_Opel,BRAND_Peugeot,BRAND_Porsche,BRAND_Renault,BRAND_Seat,BRAND_Skoda,BRAND_Smart,BRAND_Ssangyong,BRAND_Subaru,BRAND_Suzuki,BRAND_Toyota,BRAND_Volkswagen,BRAND_Volvo,COMBUSTIBLE_Diesel,COMBUSTIBLE_Eléctrico|Corriente eléctrica ,COMBUSTIBLE_Gasolina,COMBUSTIBLE_Gasolina|Gasolina/gas ,COMBUSTIBLE_Gasolina|Hidrogeno ,COMBUSTIBLE_Híbrido|Diesel y corriente eléctrica ,COMBUSTIBLE_Híbrido|Gasolina y corriente eléctrica ,CO2_ambar,CO2_gris,CO2_rojo,CO2_verde,Tracción_Todo terreno tracción total conectable ,Tracción_Todo terreno tracción total permanente ,Tracción_Tracción delantera ,Tracción_Tracción total conectable ,Tracción_Tracción total permanente ,Tracción_Tracción trasera ,Transmisión_Automática ,Transmisión_Automática continua ,"Transmisión_Automática continua, secuencial ",Transmisión_Automática secuencial ,"Transmisión_Directo, sin caja de cambios ",Transmisión_Manual ,Transmisión_Manual automatizada ,Transmisión_Manual con subgrupos ,Transmisión_Tipo de caja de cambios ,Carrocería_Berlina ,Carrocería_Bus ,Carrocería_Chasis ,Carrocería_Chasis Doble Cabina ,Carrocería_Combi ,Carrocería_Convertible ,Carrocería_Coupe ,Carrocería_Furgon ,Carrocería_Monovolumen ,Carrocería_Pick-Up ,Carrocería_Pick-Up Doble Cabina ,Carrocería_Roadster ,Carrocería_Stationwagon ,Carrocería_Targa ,Carrocería_Todo Terreno 
4501,150,5.0,24997,111.0,1000.0,5.0,24.0,1498.0,50.0,6.0,201.0,9.8,5000.0,250.0,1240.0,4362.0,1793.0,1471.0,1.1504788086,0.33723062815222377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4502,150,5.0,25097,115.0,980.4,5.1,24.0,1498.0,50.0,7.0,199.0,9.9,5000.0,250.0,1229.0,4362.0,1793.0,1471.0,1.1504788086,0.33723062815222377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4503,115,5.0,25847,116.0,980.4,5.1,24.0,999.0,50.0,7.0,199.0,9.9,5000.0,200.0,1229.0,4362.0,1793.0,1471.0,1.1504788086,0.33723062815222377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4504,115,5.0,25847,115.0,980.4,5.1,24.0,999.0,50.0,7.0,199.0,9.9,5000.0,200.0,1229.0,4362.0,1793.0,1471.0,1.1504788086,0.33723062815222377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505,115,5.0,26447,106.0,1190.5,4.2,24.0,1598.0,50.0,6.0,201.0,10.1,3250.0,250.0,1324.0,4362.0,1793.0,1471.0,1.1504788086,0.33723062815222377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4506,115,5.0,26447,107.0,1190.5,4.2,24.0,1598.0,50.0,6.0,201.0,10.1,3250.0,250.0,1324.0,4362.0,1793.0,1471.0,1.1504788086,0.33723062815222377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4507,115,5.0,26597,106.0,1219.5,4.1,24.0,1598.0,50.0,7.0,200.0,10.3,3250.0,250.0,1339.0,4362.0,1793.0,1471.0,1.1504788086,0.33723062815222377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4508,150,5.0,26647,115.0,1000.0,5.0,24.0,1498.0,50.0,7.0,219.0,8.2,5000.0,250.0,1265.0,4362.0,1793.0,1471.0,1.1504788086,0.33723062815222377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4509,150,5.0,26647,115.0,1000.0,5.0,24.0,1498.0,50.0,7.0,219.0,8.2,5000.0,250.0,1265.0,4362.0,1793.0,1471.0,1.1504788086,0.33723062815222377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4510,150,5.0,26997,111.0,1000.0,5.0,24.0,1498.0,50.0,6.0,201.0,9.8,5000.0,250.0,1240.0,4362.0,1793.0,1471.0,1.1504788086,0.33723062815222377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4511,115,5.0,27847,116.0,980.4,5.1,24.0,999.0,50.0,7.0,199.0,9.9,5000.0,200.0,1229.0,4362.0,1793.0,1471.0,1.1504788086,0.33723062815222377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4512,115,5.0,28147,106.0,1219.5,4.1,24.0,1598.0,50.0,7.0,200.0,10.3,3250.0,250.0,1339.0,4362.0,1793.0,1471.0,1.1504788086,0.33723062815222377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4513,115,5.0,28147,106.0,1219.5,4.1,24.0,1598.0,50.0,7.0,200.0,10.1,3250.0,250.0,1339.0,4362.0,1793.0,1471.0,1.1504788086,0.33723062815222377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4514,150,5.0,28647,115.0,1000.0,5.0,24.0,1498.0,50.0,7.0,219.0,8.2,5000.0,250.0,1265.0,4362.0,1793.0,1471.0,1.1504788086,0.33723062815222377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4515,115,5.0,30147,106.0,1190.5,4.2,24.0,1598.0,50.0,6.0,201.0,10.1,3250.0,250.0,1324.0,4362.0,1793.0,1471.0,1.1504788086,0.33723062815222377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4516,190,5.0,34384,159.0,797.1,6.9,24.0,1984.0,55.0,7.0,216.0,7.8,5100.0,250.0,1522.0,4687.0,1814.0,1531.0,1.3016895758,0.32664817580541927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4517,184,5.0,34644,142.0,1078.4,5.1,24.0,1968.0,55.0,6.0,219.0,7.8,3500.0,380.0,1529.0,4687.0,1814.0,1531.0,1.3016895758,0.32664817580541927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4518,150,5.0,22254,118.0,1222.2,5.4,24.0,1498.0,66.0,6.0,211.0,9.1,5000.0,250.0,1477.0,4862.0,1864.0,1496.0,1.3557900928,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4519,150,5.0,23351,115.0,961.5,5.2,24.0,1498.0,50.0,6.0,220.0,9.0,5000.0,250.0,1455.0,4869.0,1864.0,1488.0,1.3504814208,0.30560690080098585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4520,150,5.0,23728,118.0,1222.2,5.4,24.0,1498.0,66.0,6.0,211.0,9.1,5000.0,250.0,1477.0,4862.0,1864.0,1496.0,1.3557900928,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4521,120,5.0,23935,111.0,1571.4,4.2,24.0,1598.0,66.0,7.0,197.0,11.3,3500.0,250.0,1552.0,4862.0,1864.0,1496.0,1.3557900928,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4522,150,5.0,23996,101.0,1650.0,4.0,24.0,1968.0,66.0,6.0,213.0,9.2,3500.0,400.0,1577.0,4862.0,1864.0,1496.0,1.3557900928,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4523,150,5.0,24295,120.0,1200.0,5.5,24.0,1498.0,66.0,7.0,212.0,9.3,5000.0,250.0,1492.0,4862.0,1864.0,1496.0,1.3557900928,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4524,150,5.0,24637,120.0,1222.2,5.4,24.0,1498.0,66.0,6.0,211.0,9.1,5000.0,250.0,1477.0,4862.0,1864.0,1496.0,1.3557900928,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4525,150,5.0,25134,98.0,1692.3,3.9,24.0,1968.0,66.0,6.0,221.0,9.1,3500.0,400.0,1555.0,4869.0,1864.0,1488.0,1.3504814208,0.30560690080098585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4526,120,5.0,25144,108.0,1650.0,4.0,24.0,1598.0,66.0,7.0,205.0,11.1,3500.0,250.0,1530.0,4869.0,1864.0,1488.0,1.3504814208,0.30560690080098585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4527,150,5.0,25255,120.0,1200.0,5.5,24.0,1498.0,66.0,7.0,212.0,9.3,5000.0,250.0,1492.0,4862.0,1864.0,1496.0,1.3557900928,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4528,150,5.0,25386,118.0,961.5,5.2,24.0,1498.0,50.0,7.0,220.0,9.0,5000.0,250.0,1470.0,4869.0,1864.0,1488.0,1.3504814208,0.30560690080098585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4529,150,5.0,25452,101.0,1650.0,4.0,24.0,1968.0,66.0,6.0,213.0,9.2,3500.0,400.0,1577.0,4862.0,1864.0,1496.0,1.3557900928,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4530,120,5.0,25488,111.0,1571.4,4.2,24.0,1598.0,66.0,7.0,197.0,11.3,3500.0,250.0,1552.0,4862.0,1864.0,1496.0,1.3557900928,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4531,150,5.0,25970,102.0,1650.0,4.0,24.0,1968.0,66.0,7.0,212.0,9.2,3500.0,400.0,1597.0,4862.0,1864.0,1496.0,1.3557900928,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4532,150,5.0,26401,102.0,1650.0,4.0,24.0,1968.0,66.0,7.0,212.0,9.2,3500.0,400.0,1597.0,4862.0,1864.0,1496.0,1.3557900928,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4533,150,5.0,26451,123.0,1200.0,5.5,24.0,1498.0,66.0,7.0,212.0,9.3,5000.0,250.0,1492.0,4862.0,1864.0,1496.0,1.3557900928,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4534,150,5.0,26604,98.0,1692.3,3.9,24.0,1968.0,66.0,6.0,221.0,9.1,3500.0,400.0,1555.0,4869.0,1864.0,1488.0,1.3504814208,0.30560690080098585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4535,150,5.0,26984,101.0,1650.0,4.0,24.0,1968.0,66.0,6.0,213.0,9.2,3500.0,400.0,1577.0,4862.0,1864.0,1496.0,1.3557900928,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4536,150,5.0,27158,100.0,1692.3,3.9,24.0,1968.0,66.0,7.0,221.0,9.1,3500.0,400.0,1575.0,4869.0,1864.0,1488.0,1.3504814208,0.30560690080098585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4537,150,5.0,27881,102.0,1650.0,4.0,24.0,1968.0,66.0,7.0,212.0,9.2,3500.0,400.0,1597.0,4862.0,1864.0,1496.0,1.3557900928,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4538,150,5.0,28628,100.0,1692.3,3.9,24.0,1968.0,66.0,7.0,221.0,9.1,3500.0,400.0,1575.0,4869.0,1864.0,1488.0,1.3504814208,0.30560690080098585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4539,190,5.0,28917,117.0,1609.8,4.1,24.0,1968.0,66.0,7.0,240.0,8.3,3500.0,400.0,1589.0,4869.0,1864.0,1488.0,1.3504814208,0.30560690080098585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4540,190,5.0,29188,118.0,1294.1,5.1,24.0,1968.0,66.0,7.0,230.0,8.4,3500.0,400.0,1611.0,4862.0,1864.0,1496.0,1.3557900928,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4541,150,5.0,29917,115.0,961.5,5.2,24.0,1498.0,50.0,6.0,220.0,9.0,5000.0,250.0,1455.0,4869.0,1864.0,1488.0,1.3504814208,0.30560690080098585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4542,190,5.0,30385,117.0,1609.8,4.1,24.0,1968.0,66.0,7.0,240.0,8.3,3500.0,400.0,1589.0,4869.0,1864.0,1488.0,1.3504814208,0.30560690080098585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4543,190,5.0,30656,118.0,1294.1,5.1,24.0,1968.0,66.0,7.0,230.0,8.4,3500.0,400.0,1611.0,4862.0,1864.0,1496.0,1.3557900928,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4544,150,5.0,30662,123.0,1200.0,5.5,24.0,1498.0,66.0,7.0,212.0,9.3,5000.0,250.0,1492.0,4862.0,1864.0,1496.0,1.3557900928,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4545,150,5.0,30747,104.0,1650.0,4.0,24.0,1968.0,66.0,7.0,212.0,9.2,3500.0,400.0,1597.0,4862.0,1864.0,1496.0,1.3557900928,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4546,190,5.0,31038,129.0,1609.8,4.1,24.0,1968.0,66.0,7.0,232.0,8.0,3500.0,400.0,1665.0,4869.0,1864.0,1488.0,1.3504814208,0.30560690080098585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4547,150,5.0,31335,101.0,1692.3,3.9,24.0,1968.0,66.0,7.0,221.0,9.1,3500.0,400.0,1575.0,4869.0,1864.0,1488.0,1.3504814208,0.30560690080098585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4548,190,5.0,31393,132.0,1294.1,5.1,24.0,1968.0,66.0,7.0,223.0,8.1,3500.0,400.0,1687.0,4862.0,1864.0,1496.0,1.3557900928,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4549,190,5.0,31917,138.0,704.2,7.1,24.0,1984.0,50.0,7.0,240.0,7.7,4200.0,320.0,1615.0,4869.0,1864.0,1488.0,1.3504814208,0.30560690080098585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4550,150,5.0,32117,118.0,961.5,5.2,24.0,1498.0,50.0,7.0,220.0,9.0,5000.0,250.0,1470.0,4869.0,1864.0,1488.0,1.3504814208,0.30560690080098585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
